Subject,Trial Number,Type of Action,Object Type,GestureCondition,Word Order,Exclude,Spatial Cue,Randomizer,Randomizer Set,Clipped Movie File,Event,Word Order.Recode,Exclude.Recode,Spatial Cue.Recode,Used ASL,"""Embodied"" in some way",Comments,Spatial.Cue.Katy
62,23,Intransitive,None,Free,SV,,1,0.94449726,39,Spatial_Clipped_449 ,Heart falls ,SV ,,1,No ,No ,,NA
62,24,Transitive,Object,Free,OSV,,1,0.94449726,39,Spatial_Clipped_449 ,Boy pokes heart ,OSV ,,1,No ,S ,,NA
62,25,Transitive,Object,Free,SOV,,1,0.98681407,39,Spatial_Clipped_450 ,Fireman lifts car ,SOV ,,1,No ,SV ,,NA
62,26,Transitive,Person,Free,SOSV,,1,0.98681407,39,Spatial_Clipped_450 ,Old lady pokes fireman ,SOV ,,1,No ,SOV ,,NA
62,27,Intransitive,None,Free,SV,,1,0.98681407,39,Spatial_Clipped_450 ,Girl tumbles ,SV ,,0,No ,SV ,,NA
62,28,Transitive,Person,Free,SOSV,,1,0.98681407,39,Spatial_Clipped_450 ,Girl kisses boy ,SOV ,,1,No ,SOV ,,NA
63,5,Transitive,Person,Case,SVO,,1,0.977428804,40,Spatial_Clipped_463,Girl kisses boy,SVO,,0,No,SOV,,NA
63,6,Intransitive,None,Case,SV,,0,0.977428804,40,Spatial_Clipped_463,Girl tumbles,SV,,1,No,S,,NA
63,7,Transitive,Person,Case,SVO,,1,0.977428804,40,Spatial_Clipped_463,Old lady pokes fireman,SVO,,0,No,SOV,,NA
63,8,Transitive,Object,Case,SVO,,1,0.977428804,40,Spatial_Clipped_463,Fireman lifts car,SVO,,1,No,SV,,NA
63,9,Transitive,Object,Case,SVO,,1,0.346061763,40,Spatial_Clipped_464,Boy pokes heart,SVO,,1,No,SV,,NA
63,10,Intransitive,None,Case,SV,,1,0.346061763,40,Spatial_Clipped_464,Heart falls,SV,,1,No,No,,NA
63,11,Intransitive,None,Case,SV,,1,0.346061763,40,Spatial_Clipped_464,Fireman falls,SV,,1,No,S,,NA
63,12,Intransitive,None,Case,SV,,1,0.346061763,40,Spatial_Clipped_464,Star jumps,SV,,1,No,No,,NA
63,13,Transitive,Person,Case,SVO,,1,0.08833063,40,Spatial_Clipped_465,Girl throws old lady,SVO,,0,No,SOV,,NA
63,14,Transitive,Person,Case,SVO,,1,0.08833063,40,Spatial_Clipped_465,Old lady rubs fireman,SVO,,0,No,SOV,,NA
63,15,Transitive,Object,Case,SVO,,1,0.08833063,40,Spatial_Clipped_465,Old lady kisses star,SVO,,1,No,SV,,NA
63,16,Transitive,Person,Case,SVO,,1,0.08833063,40,Spatial_Clipped_465,Fireman kicks girl,SVO,,1,No,SO,,NA
63,17,Intransitive,None,Case,SV,,1,0.520070256,40,Spatial_Clipped_466,Boy skates,SV,,1,No,S,,NA
63,18,Transitive,Person,Case,SVO,,1,0.520070256,40,Spatial_Clipped_466,Girl elbows old lady,SVO,,0,No,SOV,,NA
63,19,Intransitive,None,Case,SV,,1,0.520070256,40,Spatial_Clipped_466,Ball rolls,SV,,1,No,No,,NA
63,20,Transitive,Object,Case,SVO,,1,0.520070256,40,Spatial_Clipped_466,Fireman throws star,SVO,,1,No,SV,,NA
63,21,Transitive,Person,Case,SVO,,1,0.08533088,40,Spatial_Clipped_467,Boy lifts girl,SVO,,0,No,SOV,,NA
63,22,Transitive,Object,Case,SVO,,1,0.08533088,40,Spatial_Clipped_467,Girl rubs heart,SVO,,1,No,SV,,NA
63,23,Intransitive,None,Case,SV,,1,0.08533088,40,Spatial_Clipped_467,Car tumbles,SV,,1,No,No,,NA
63,24,Transitive,Object,Case,SVO,,1,0.08533088,40,Spatial_Clipped_467,Old lady elbows ball,SVO,,1,No,SV,,NA
63,25,Transitive,Person,Case,SVO,,1,0.255991968,40,Spatial_Clipped_468,Fireman pushes boy,SVO,,1,No,SV,,NA
63,26,Intransitive,None,Case,SV,,1,0.255991968,40,Spatial_Clipped_468,Old lady jumps,SV,,0,No,SV,,NA
63,27,Transitive,Object,Case,SVO,,1,0.255991968,40,Spatial_Clipped_468,Girl pushes car,SVO,,1,No,SV,,NA
63,28,Transitive,Object,Case,SVO,,1,0.255991968,40,Spatial_Clipped_468,Boy kicks ball,SVO,,1,No,S,,NA
63,5,Transitive,Person,Free,SVO,,0,0.884659957,40,Spatial_Clipped_457,Girl kisses boy,SVO,,1,No ,SOV ,,NA
63,6,Intransitive,None,Free,SV,,0,0.884659957,40,Spatial_Clipped_457,Girl tumbles,SV,,0,No ,SV ,,NA
63,7,Transitive,Person,Free,SVO,,0,0.884659957,40,Spatial_Clipped_457,Old lady pokes fireman,SVO,,0,No ,SOV ,,NA
63,8,Transitive,Object,Free,SVO,,0,0.884659957,40,Spatial_Clipped_457,Fireman lifts car,SOV,,1,No ,SV ,,NA
63,9,Transitive,Object,Free,OSV,,0,0.631342313,40,Spatial_Clipped_458,Boy pokes heart,OSV,,1,No ,SV ,,NA
63,10,Intransitive,None,Free,SV,,0,0.631342313,40,Spatial_Clipped_458,Heart falls,SV,,1,No ,No ,,NA
63,11,Intransitive,None,Free,SV,,0,0.631342313,40,Spatial_Clipped_458,Fireman falls,SV,,0,No ,SV ,,NA
63,12,Intransitive,None,Free,SV,,0,0.631342313,40,Spatial_Clipped_458,Star jumps,SV,,0,No,No,,NA
63,13,Transitive,Person,Free,SVO,,0,0.777655437,40,Spatial_Clipped_459,Girl throws old lady,SVO,,0,No,SOV,,NA
63,14,Transitive,Person,Free,SVO,,0,0.777655437,40,Spatial_Clipped_459,Old lady rubs fireman,SVO,,0,No,SOV,,NA
63,15,Transitive,Object,Free,SVO,,0,0.777655437,40,Spatial_Clipped_459,Old lady kisses star,SVO,,1,No,SV,,NA
63,16,Transitive,Person,Free,SVO,,0,0.777655437,40,Spatial_Clipped_459,Fireman kicks girl,SVO,,1,No,SO,,NA
63,17,Intransitive,None,Free,SV,,1,0.360093994,40,Spatial_Clipped_460,Boy skates,SV,,1,No,S,,NA
63,18,Transitive,Person,Free,SVO,,0,0.360093994,40,Spatial_Clipped_460,Girl elbows old lady,SVO,,0,No,SOV,,NA
63,19,Intransitive,None,Free,SV,,0,0.360093994,40,Spatial_Clipped_460,Ball rolls,SV,,1,No,No,,NA
63,20,Transitive,Object,Free,SVO,,0,0.360093994,40,Spatial_Clipped_460,Fireman throws star,SOV,,1,No,SV,,NA
63,21,Transitive,Person,Free,SVO,,0,0.949797394,40,Spatial_Clipped_461,Boy lifts girl,SVO,,0,No,SOV,,NA
63,22,Transitive,Object,Free,OSV,,0,0.949797394,40,Spatial_Clipped_461,Girl rubs heart,OSV,,1,No,SV,,NA
63,23,Intransitive,None,Free,SV,,0,0.949797394,40,Spatial_Clipped_461,Car tumbles,SV,,1,No,No,,NA
63,24,Transitive,Object,Free,SOV,,0,0.949797394,40,Spatial_Clipped_461,Old lady elbows ball,SOV,,0,No,SV,,NA
63,25,Transitive,Person,Free,SVO,,0,0.405414526,40,Spatial_Clipped_462,Fireman pushes boy,SVO,,1,No,SV,,NA
63,26,Intransitive,None,Free,SV,,0,0.405414526,40,Spatial_Clipped_462,Old lady jumps,SV,,0,No,SV,,NA
63,27,Transitive,Object,Free,SOV,,0,0.405414526,40,Spatial_Clipped_462,Girl pushes car,SOV,,1,No,SV,,NA
63,28,Transitive,Object,Free,SVO,,0,0.405414526,40,Spatial_Clipped_462,Boy kicks ball,SVO,,1,No,S,,NA
64,5,Transitive,Object,Case,SOV,,0,0.756481638,41,Spatial_Clipped_475,Boy kicks ball,SOV,,1,NO,NONE,,NA
64,6,Transitive,Object,Case,SOV,,0,0.756481638,41,Spatial_Clipped_475,Girl pushes car,SOV,,1,NO,NONE,,NA
64,7,Intransitive,None,Case,SV,,0,0.756481638,41,Spatial_Clipped_475,Old lady jumps,SV,,0,NO,NONE,,NA
64,8,Transitive,Person,Case,SOV,,0,0.756481638,41,Spatial_Clipped_475,Fireman pushes boy,SOV,,1,NO,NONE,,NA
64,9,Transitive,Object,Case,OSV,,1,0.918543895,41,Spatial_Clipped_476,Old lady elbows ball,OSV,,1,NO,NONE,,NA
64,10,Intransitive,None,Case,SV,,0,0.918543895,41,Spatial_Clipped_476,Car tumbles,SVSV,,1,NO,NONE,,NA
64,11,Transitive,Object,Case,SOSV,,1,0.918543895,41,Spatial_Clipped_476,Girl rubs heart,SOSV,,1,NO,NONE,,NA
64,12,Transitive,Person,Case,SOV,,1,0.918543895,41,Spatial_Clipped_476,Boy lifts girl,SOV,,1,NO,NONE,,NA
64,13,Transitive,Object,Case,SOV,,1,0.138254032,41,Spatial_Clipped_477,Fireman throws star,SOVO,,1,NO,NONE,,NA
64,14,Intransitive,None,Case,SV,,0,0.138254032,41,Spatial_Clipped_477,Ball rolls,SVSV,,1,NO,NONE,,NA
64,15,Transitive,Person,Case,OSV,,1,0.138254032,41,Spatial_Clipped_477,Girl elbows old lady,SOV,,1,NO,NONE,,NA
64,16,Intransitive,None,Case,SV,,0,0.138254032,41,Spatial_Clipped_477,Boy skates,SVS,,1,NO,NONE,,NA
64,17,Transitive,Person,Case,SOV,,1,0.083588117,41,Spatial_Clipped_478,Fireman kicks girl,SOV,,1,NO,NONE,,NA
64,18,Transitive,Object,Case,SOV,,1,0.083588117,41,Spatial_Clipped_478,Old lady kisses star,SOV,,1,NO,NONE,,NA
64,19,Transitive,Person,Case,SOV,,1,0.083588117,41,Spatial_Clipped_478,Old lady rubs fireman,SOV,,1,NO,NONE,,NA
64,20,Transitive,Person,Case,SOV,,1,0.083588117,41,Spatial_Clipped_478,Girl throws old lady,SOV,,1,NO,NONE,,NA
64,21,Intransitive,None,Case,SV,,1,0.419899003,41,Spatial_Clipped_479,Star jumps,SV,,0,NO,NONE,,NA
64,22,Intransitive,None,Case,SV,,1,0.419899003,41,Spatial_Clipped_479,Fireman falls,SV,,0,NO,NONE,,NA
64,23,Intransitive,None,Case,SV,,1,0.419899003,41,Spatial_Clipped_479,Heart falls,SV,,1,NO,NONE,,NA
64,24,Transitive,Object,Case,OSV,,1,0.419899003,41,Spatial_Clipped_479,Boy pokes heart,OSV,,1,NO,NONE,,NA
64,25,Transitive,Object,Case,OSV,,1,0.482227645,41,Spatial_Clipped_480,Fireman lifts car,OSV,,1,NO,NONE,,NA
64,26,Transitive,Person,Case,OSV,,1,0.482227645,41,Spatial_Clipped_480,Old lady pokes fireman,SOV,,1,NO,NONE,,NA
64,27,Intransitive,None,Case,SV,,1,0.482227645,41,Spatial_Clipped_480,Girl tumbles,SVS,,1,NO,NONE,,NA
64,28,Transitive,Person,Case,SOV,,1,0.482227645,41,Spatial_Clipped_480,Girl kisses boy,SOV,,1,NO,NONE,,NA
64,5,Transitive,Object,Free,SOV,,0,0.093766605,41,Spatial_Clipped_469,Boy kicks ball,SOV,,1,NO,NONE,,NA
64,6,Transitive,Object,Free,SOVO,,0,0.093766605,41,Spatial_Clipped_469,Girl pushes car,SOV,,1,NO,NONE,,NA
64,7,Intransitive,None,Free,?,,0,0.093766605,41,Spatial_Clipped_469,Old lady jumps,SVS,,1,NO,NONE,,NA
64,8,Transitive,Person,Free,?,,0,0.093766605,41,Spatial_Clipped_469,Fireman pushes boy,SOSO,,1,NO,NONE,,NA
64,9,Transitive,Object,Free,SOV,,0,0.055606423,41,Spatial_Clipped_470,Old lady elbows ball,SOV,,1,NO,NONE,,NA
64,10,Intransitive,None,Free,SV,,0,0.055606423,41,Spatial_Clipped_470,Car tumbles,SV,,1,NO,NONE,,NA
64,11,Transitive,Object,Free,SOV,,0,0.055606423,41,Spatial_Clipped_470,Girl rubs heart,SOV,,1,NO,NONE,,NA
64,12,Transitive,Person,Free,?,1,0,0.055606423,41,Spatial_Clipped_470,Boy lifts girl,SOV,,1,NO,NONE,,NA
64,13,Transitive,Object,Free,SOV,,0,0.29671065,41,Spatial_Clipped_471,Fireman throws star,SOVO,,1,NO,NONE,,NA
64,14,Intransitive,None,Free,SV,,0,0.29671065,41,Spatial_Clipped_471,Ball rolls,SVSV,,1,NO,NONE,,NA
64,15,Transitive,Person,Free,OSV,,0,0.29671065,41,Spatial_Clipped_471,Girl elbows old lady,SOV ,,1,NO,NONE,,NA
64,16,Intransitive,None,Free,SV,,0,0.29671065,41,Spatial_Clipped_471,Boy skates,SV,,1,NO,NONE,,NA
64,17,Transitive,Person,Free,SVO,,0,0.049008307,41,Spatial_Clipped_472,Fireman kicks girl,SVO,,1,NO,NONE,,NA
64,18,Transitive,Object,Free,SOV,,0,0.049008307,41,Spatial_Clipped_472,Old lady kisses star,SVO,,1,NO,NONE,,NA
64,19,Transitive,Person,Free,SOV,,0,0.049008307,41,Spatial_Clipped_472,Old lady rubs fireman,SOV,,1,NO,NONE,,NA
64,20,Transitive,Person,Free,SOV,,0,0.049008307,41,Spatial_Clipped_472,Girl throws old lady,SOV,,1,NO,NONE,,NA
64,21,Intransitive,None,Free,SV,,0,0.698437688,41,Spatial_Clipped_473,Star jumps,SV,,1,NO,NONE,,NA
64,22,Intransitive,None,Free,SV,,0,0.698437688,41,Spatial_Clipped_473,Fireman falls,SV,,1,NO,NONE,,NA
64,23,Intransitive,None,Free,SV,,0,0.698437688,41,Spatial_Clipped_473,Heart falls,SV,,1,NO,NONE,,NA
64,24,Transitive,Object,Free,SOV,,0,0.698437688,41,Spatial_Clipped_473,Boy pokes heart,SOV,,1,NO,NONE,,NA
64,25,Transitive,Object,Free,SOV,,1,0.082811481,41,Spatial_Clipped_474,Fireman lifts car,SOV,,1,NO,NONE,,NA
64,26,Transitive,Person,Free,SVO,,0,0.082811481,41,Spatial_Clipped_474,Old lady pokes fireman,SOV,,1,NO,NONE,,NA
64,27,Intransitive,None,Free,SV,,0,0.082811481,41,Spatial_Clipped_474,Girl tumbles,SV,,1,NO,NONE,,NA
64,28,Transitive,Person,Free,SOV,,0,0.082811481,41,Spatial_Clipped_474,Girl kisses boy,SOV,,1,NO,NONE,,NA
65,5,Transitive,Object,Case,SOV,,0,0.756481638,42,Spatial_Clipped_487,Boy kicks ball,SOSV,,1,NO,NONE,,NA
65,6,Transitive,Object,Case,SOV,,1,0.756481638,42,Spatial_Clipped_487,Girl pushes car,SOV,,1,NO,VERB,,NA
65,7,Intransitive,None,Case,SV,,0,0.756481638,42,Spatial_Clipped_487,Old lady jumps,SV,,0,NO,SUBJECT,,NA
65,8,Transitive,Person,Case,SVO,,1,0.756481638,42,Spatial_Clipped_487,Fireman pushes boy,SVO,,0,NO,SUBJECT/VERB/OBJECT,,NA
65,9,Transitive,Object,Case,SOV,,1,0.918543895,42,Spatial_Clipped_488,Old lady elbows ball,SOV,,1,NO,SUBJECT/VERB,,NA
65,10,Intransitive,None,Case,SV,,1,0.918543895,42,Spatial_Clipped_488,Car tumbles,SV,,1,NO,NONE,,NA
65,11,Transitive,Object,Case,SOV,,1,0.918543895,42,Spatial_Clipped_488,Girl rubs heart,SOV,,1,NO,VERB,,NA
65,12,Transitive,Person,Case,SOV,,1,0.918543895,42,Spatial_Clipped_488,Boy lifts girl,SOV,,0,NO,SUBJECT/VERB,,NA
65,13,Transitive,Object,Case,SOV,,1,0.138254032,42,Spatial_Clipped_489,Fireman throws star,SOV,,0,NO,SUBJECT/VERB,,NA
65,14,Intransitive,None,Case,SV,,1,0.138254032,42,Spatial_Clipped_489,Ball rolls,SV,,0,NO,NONE,,NA
65,15,Transitive,Person,Case,OSV,,1,0.138254032,42,Spatial_Clipped_489,Girl elbows old lady,OSV,,0,NO,OBJECT/VERB,,NA
65,16,Intransitive,None,Case,SV,,1,0.138254032,42,Spatial_Clipped_489,Boy skates,SV,,0,NO,SUBJECT,,NA
65,17,Transitive,Person,Case,SVO,,1,0.083588117,42,Spatial_Clipped_490,Fireman kicks girl,SVO,,0,NO,SUBJECT,,NA
65,18,Transitive,Object,Case,OSV,,1,0.083588117,42,Spatial_Clipped_490,Old lady kisses star,OSV,,1,NO,SUBJECT/VERB,,NA
65,19,Transitive,Person,Case,SVO,,1,0.083588117,42,Spatial_Clipped_490,Old lady rubs fireman,SVO,,0,NO,SUBJECT/VERB/OBJECT,,NA
65,20,Transitive,Person,Case,SVO,,1,0.083588117,42,Spatial_Clipped_490,Girl throws old lady,SVO,,0,NO,VERB/OBJECT,,NA
65,21,Intransitive,None,Case,SV,,1,0.419899003,42,Spatial_Clipped_491,Star jumps,SV,,0,NO,NONE,,NA
65,22,Intransitive,None,Case,SV,,1,0.419899003,42,Spatial_Clipped_491,Fireman falls,SV,,0,NO,SUBJECT,,NA
65,23,Intransitive,None,Case,SV,,1,0.419899003,42,Spatial_Clipped_491,Heart falls,SV,,0,NO,NONE,,NA
65,24,Transitive,Object,Case,SOV,,1,0.419899003,42,Spatial_Clipped_491,Boy pokes heart,SOV,,0,NO,SUBJECT/VERB,,NA
65,25,Transitive,Object,Case,SOV,,1,0.482227645,42,Spatial_Clipped_492,Fireman lifts car,SOV,,1,NO,SUBJECT/VERB,,NA
65,26,Transitive,Person,Case,SVO,,1,0.482227645,42,Spatial_Clipped_492,Old lady pokes fireman,SVO,,0,NO,SUBJECT/VERB/OBJECT,,NA
65,27,Intransitive,None,Case,SV,,1,0.482227645,42,Spatial_Clipped_492,Girl tumbles,SV,,1,NO,NONE,,NA
65,28,Transitive,Person,Case,SVO,,1,0.482227645,42,Spatial_Clipped_492,Girl kisses boy,SVO,,0,NO,OBJECT/VERB,,NA
65,5,Transitive,Object,Free,VO,,0,0.093766605,42,Spatial_Clipped_481,Boy kicks ball,SV,,0,NO,SUBJECT,,NA
65,6,Transitive,Object,Free,VO,,0,0.093766605,42,Spatial_Clipped_481,Girl pushes car,OV,,0,NO,VERB,,NA
65,7,Intransitive,None,Free,SV,,0,0.093766605,42,Spatial_Clipped_481,Old lady jumps,SV,,0,NO,SUBJECT/VERB,,NA
65,8,Transitive,Person,Free,SVO,,0,0.093766605,42,Spatial_Clipped_481,Fireman pushes boy,SVO,,0,NO,SUBJECT/VERB/OBJECT,,NA
65,9,Transitive,Object,Free,SV,,0,0.055606423,42,Spatial_Clipped_482,Old lady elbows ball,OSV,,0,NO,SUBJECT/VERB,,NA
65,10,Intransitive,None,Free,SV,,0,0.055606423,42,Spatial_Clipped_482,Car tumbles,SV,,0,NO,NONE,,NA
65,11,Transitive,Object,Free,OSV,,0,0.055606423,42,Spatial_Clipped_482,Girl rubs heart,OSV,,0,NO,VERB,,NA
65,12,Transitive,Person,Free,SV,,0,0.055606423,42,Spatial_Clipped_482,Boy lifts girl,SV,,0,NO,SUBJECT/VERB,,NA
65,13,Transitive,Object,Free,SOV,,0,0.29671065,42,Spatial_Clipped_483,Fireman throws star,SOV,,0,NO,SUBJECT/VERB,,NA
65,14,Intransitive,None,Free,SV,,0,0.29671065,42,Spatial_Clipped_483,Ball rolls,SV,,0,NO,NONE,,NA
65,15,Transitive,Person,Free,SOV,,0,0.29671065,42,Spatial_Clipped_483,Girl elbows old lady,SOV,,0,NO,OBJECT/VERB,,NA
65,16,Intransitive,None,Free,SV,,0,0.29671065,42,Spatial_Clipped_483,Boy skates,SV,,0,NO,SUBJECT,,NA
65,17,Transitive,Person,Free,SVO,,0,0.049008307,42,Spatial_Clipped_484,Fireman kicks girl,SVO,,0,NO,SUBJECT/VERB,,NA
65,18,Transitive,Object,Free,OSV,,0,0.049008307,42,Spatial_Clipped_484,Old lady kisses star,OSV,,0,NO,SUBJECT/VERB,,NA
65,19,Transitive,Person,Free,SVO,,0,0.049008307,42,Spatial_Clipped_484,Old lady rubs fireman,SVO,,0,NO,SUBJECT/VERB/OBJECT,,NA
65,20,Transitive,Person,Free,SVO,,0,0.049008307,42,Spatial_Clipped_484,Girl throws old lady,SVO,,0,NO,OBJECT/VERB,,NA
65,21,Intransitive,None,Free,SV,,0,0.698437688,42,Spatial_Clipped_485,Star jumps,SV,,0,NO,NONE,,NA
65,22,Intransitive,None,Free,SV,,0,0.698437688,42,Spatial_Clipped_485,Fireman falls,SV,,0,NO,SUBJECT/VERB,,NA
65,23,Intransitive,None,Free,SV,,0,0.698437688,42,Spatial_Clipped_485,Heart falls,SV,,1,NO,NONE,,NA
65,24,Transitive,Object,Free,SOV,,0,0.698437688,42,Spatial_Clipped_485,Boy pokes heart,SOV,,1,NO,SUBJECT/VERB,,NA
65,25,Transitive,Object,Free,OSV,,0,0.082811481,42,Spatial_Clipped_486,Fireman lifts car,OSV,,0,NO,SUBJECT/VERB,,NA
65,26,Transitive,Person,Free,SVO,,0,0.082811481,42,Spatial_Clipped_486,Old lady pokes fireman,SVO,,0,NO,SUBJECT/VERB/OBJECT,,NA
65,27,Intransitive,None,Free,SV,,0,0.082811481,42,Spatial_Clipped_486,Girl tumbles,SV,,0,NO,NONE,,NA
65,28,Transitive,Person,Free,SVO,,0,0.082811481,42,Spatial_Clipped_486,Girl kisses boy,SVO,,0,NO,VERB/OBJECT,,NA
66,5,Transitive,Person,Case,SOV,,0,0.744179875,43,Spatial_Clipped_499,Girl kisses boy,SOV,,1,,SOV,,NA
66,6,Intransitive,None,Case,SV,,0,0.744179875,43,Spatial_Clipped_499,Girl tumbles,SV,,1,,S,,NA
66,7,Transitive,Person,Case,SVO,,0,0.744179875,43,Spatial_Clipped_499,Old lady pokes fireman,SVO,,1,,S,,NA
66,8,Transitive,Object,Case,SV,,0,0.744179875,43,Spatial_Clipped_499,Fireman lifts car,S(VO),,1,,S,,NA
66,9,Transitive,Object,Case,SOV,,0,0.963537551,43,Spatial_Clipped_500,Boy pokes heart,SOV,,1,,S,,NA
66,10,Intransitive,None,Case,SV,,0,0.963537551,43,Spatial_Clipped_500,Heart falls,SV,,1,,,,NA
66,11,Intransitive,None,Case,SV,,0,0.963537551,43,Spatial_Clipped_500,Fireman falls,SV,,1,,S,,NA
66,12,Intransitive,None,Case,SV,,0,0.963537551,43,Spatial_Clipped_500,Star jumps,SV,,1,,,,NA
66,13,Transitive,Person,Case,SVO,,0,0.16255396,43,Spatial_Clipped_501,Girl throws old lady,SVO,,1,,SO,,NA
66,14,Transitive,Person,Case,SVO,,0,0.16255396,43,Spatial_Clipped_501,Old lady rubs fireman,SVO,,1,,SO,,NA
66,15,Transitive,Object,Case,SVO,,0,0.16255396,43,Spatial_Clipped_501,Old lady kisses star,SVO,,1,,S,,NA
66,16,Transitive,Person,Case,SVO,,0,0.16255396,43,Spatial_Clipped_501,Fireman kicks girl,SVO,,1,,SO,,NA
66,17,Intransitive,None,Case,SV,,0,0.712008328,43,Spatial_Clipped_502,Boy skates,SV,,1,,S,,NA
66,18,Transitive,Person,Case,SVO,,0,0.712008328,43,Spatial_Clipped_502,Girl elbows old lady,SVO,,1,,SVO,,NA
66,19,Intransitive,None,Case,SV,,0,0.712008328,43,Spatial_Clipped_502,Ball rolls,SV,,1,,,,NA
66,20,Transitive,Object,Case,SOVO,,0,0.712008328,43,Spatial_Clipped_502,Fireman throws star,SOV,,1,,SV,,NA
66,21,Transitive,Person,Case,SVO,,0,0.665932728,43,Spatial_Clipped_503,Boy lifts girl,SVO,,1,,SVO,,NA
66,22,Transitive,Object,Case,SOV,,0,0.665932728,43,Spatial_Clipped_503,Girl rubs heart,SOV,,1,,SV,,NA
66,23,Intransitive,None,Case,SV,,0,0.665932728,43,Spatial_Clipped_503,Car tumbles,SV,,1,,,,NA
66,24,Transitive,Object,Case,SOSV,,0,0.665932728,43,Spatial_Clipped_503,Old lady elbows ball,SOV,,1,,SV,,NA
66,25,Transitive,Person,Case,SVO,,0,0.994857685,43,Spatial_Clipped_504,Fireman pushes boy,SVO,,1,,SO,,NA
66,26,Intransitive,None,Case,SV,,0,0.994857685,43,Spatial_Clipped_504,Old lady jumps,SV,,1,,S,,NA
66,27,Transitive,Object,Case,SVOSVO,,0,0.994857685,43,Spatial_Clipped_504,Girl pushes car,SVO,,1,,SV,,NA
66,28,Transitive,Object,Case,SVO,,0,0.994857685,43,Spatial_Clipped_504,Boy kicks ball,SVO,,1,,SV,,NA
66,5,Transitive,Person,Free,SVO,,0,0.435393354,43,Spatial_Clipped_493,Girl kisses boy,SVO,,1,,SVO,,NA
66,6,Intransitive,None,Free,SV,,0,0.435393354,43,Spatial_Clipped_493,Girl tumbles,SV,,0,,S,,NA
66,7,Transitive,Person,Free,SVO,,0,0.435393354,43,Spatial_Clipped_493,Old lady pokes fireman,SVO,,0,,SVO,,NA
66,8,Transitive,Object,Free,SOV,,0,0.435393354,43,Spatial_Clipped_493,Fireman lifts car,SOV,,1,,SV,,NA
66,9,Transitive,Object,Free,SOV,,0,0.024746611,43,Spatial_Clipped_494,Boy pokes heart,SOV,,1,,SV,,NA
66,10,Intransitive,None,Free,SV,,0,0.024746611,43,Spatial_Clipped_494,Heart falls,SV,,1,,,,NA
66,11,Intransitive,None,Free,SV,,0,0.024746611,43,Spatial_Clipped_494,Fireman falls,SV,,0,,S,,NA
66,12,Intransitive,None,Free,SV,,0,0.024746611,43,Spatial_Clipped_494,Star jumps,SV,,0,,,,NA
66,13,Transitive,Person,Free,SOV,,0,0.204001155,43,Spatial_Clipped_495,Girl throws old lady,SOV,,0,,SO,,NA
66,14,Transitive,Person,Free,SOV,,0,0.204001155,43,Spatial_Clipped_495,Old lady rubs fireman,SOV,,0,,SO,,NA
66,15,Transitive,Object,Free,SOV,,0,0.204001155,43,Spatial_Clipped_495,Old lady kisses star,SOV,,0,,S,,NA
66,16,Transitive,Person,Free,SVO,,0,0.204001155,43,Spatial_Clipped_495,Fireman kicks girl,SVO,,0,,SO,,NA
66,17,Intransitive,None,Free,SV,,0,0.315558003,43,Spatial_Clipped_496,Boy skates,SV,,0,,S,,NA
66,18,Transitive,Person,Free,SVO,,0,0.315558003,43,Spatial_Clipped_496,Girl elbows old lady,SVO,,0,,SVO,,NA
66,19,Intransitive,None,Free,SV,,0,0.315558003,43,Spatial_Clipped_496,Ball rolls,SV,,0,,,,NA
66,20,Transitive,Object,Free,OVS,,0,0.315558003,43,Spatial_Clipped_496,Fireman throws star,OVS,,1,,SV,,NA
66,21,Transitive,Person,Free,SVO,,0,0.981939845,43,Spatial_Clipped_497,Boy lifts girl,SVO,,1,,SO,,NA
66,22,Transitive,Object,Free,SVO,,0,0.981939845,43,Spatial_Clipped_497,Girl rubs heart,SOV,,0,,S,,NA
66,23,Intransitive,None,Free,SV,,0,0.981939845,43,Spatial_Clipped_497,Car tumbles,SV,,1,,,,NA
66,24,Transitive,Object,Free,SVO,,0,0.981939845,43,Spatial_Clipped_497,Old lady elbows ball,SVO,,1,,S,,NA
66,25,Transitive,Person,Free,SVO,,0,0.205684998,43,Spatial_Clipped_498,Fireman pushes boy,SVO,,0,,SVO,,NA
66,26,Intransitive,None,Free,SV,,0,0.205684998,43,Spatial_Clipped_498,Old lady jumps,SV,,0,,S,,NA
66,27,Transitive,Object,Free,SOV,,0,0.205684998,43,Spatial_Clipped_498,Girl pushes car,SOV,,1,,SV,,NA
66,28,Transitive,Object,Free,SVO,,0,0.205684998,43,Spatial_Clipped_498,Boy kicks ball,SVO,,1,,SV,,NA
67,5,Transitive,Object,Case,SOV,,0,0.459636318,44,Spatial_Clipped_511,Boy kicks ball,OVS,,1,,S,,NA
67,6,Transitive,Object,Case,SOV,,0,0.459636318,44,Spatial_Clipped_511,Girl pushes car,OSV,,1,,S,,NA
67,7,Intransitive,None,Case,SV,,0,0.459636318,44,Spatial_Clipped_511,Old lady jumps,SV,,0,,S,,NA
67,8,Transitive,Person,Case,SOV,,0,0.459636318,44,Spatial_Clipped_511,Fireman pushes boy,OSV,,0,,SO,,NA
67,9,Transitive,Object,Case,OSV,,1,0.163796301,44,Spatial_Clipped_512,Old lady elbows ball,OSV,,1,,SV,mouthed O,NA
67,10,Intransitive,None,Case,SV,,0,0.163796301,44,Spatial_Clipped_512,Car tumbles,SV,,1,,,mouthed O,NA
