"","Subject","Clipped.Movie.File","Trial.Number","GestureCondition","Object.Type","Sentence","Used.ASL","Final.Full.WordOrder","WordOrder","WordOrder.Classified","SpatialCue","Agent.Embod","Verb.Embod","Patient.Embod","WordOrder.Embod.Classified","ToInclude.Participant"
"901",60,"Spatial_Clipped_422",9,"Free","Object","Old lady elbows ball","No","OV","OV","Unclassified","Spatial.Present","0","1","0","Unclassified",1
"902",60,"Spatial_Clipped_423",13,"Free","Object","Fireman throws star","No","OV","OV","Unclassified","Spatial.Absent","0","1","0","Unclassified",1
"903",60,"Spatial_Clipped_423",15,"Free","Person","Girl elbows old lady","No","SVO","SVO","VerbMedial","Spatial.Absent","0","1","1","Adjacent",1
"904",60,"Spatial_Clipped_424",17,"Free","Person","Fireman kicks girl","No","SV","SV","Unclassified","Spatial.Absent","1","1","0","Unclassified",1
"905",60,"Spatial_Clipped_424",18,"Free","Object","Old lady kisses star","No","OV","OV","Unclassified","Spatial.Absent","0","1","0","Unclassified",1
"906",60,"Spatial_Clipped_424",19,"Free","Person","Old lady rubs fireman","No","OV","OV","Unclassified","Spatial.Absent","0","1","1","Unclassified",1
"907",60,"Spatial_Clipped_424",20,"Free","Person","Girl throws old lady","No","(SO)V","(SO)V","VerbLateral","Spatial.Present","0","0","0","NonAdjacent",1
"908",60,"Spatial_Clipped_425",24,"Free","Object","Boy pokes heart","No","OSV","OSV","VerbLateral","Spatial.Present","1","1","0","Adjacent",1
"909",60,"Spatial_Clipped_426",25,"Free","Object","Fireman lifts car","No","SOV","SOV","VerbLateral","Spatial.Present","1","1","0","NonAdjacent",1
"910",60,"Spatial_Clipped_426",26,"Free","Person","Old lady pokes fireman","No","SV","SV","Unclassified","Spatial.Absent","0","1","0","Unclassified",1
"911",60,"Spatial_Clipped_426",28,"Free","Person","Girl kisses boy","No","SOV","SOV","VerbLateral","Spatial.Present","1","1","1","NonAdjacent",1
"912",60,"Spatial_Clipped_427",5,"Case","Object","Boy kicks ball","No","OSV","OSV","VerbLateral","Spatial.Present","0","0","0","Adjacent",1
"913",60,"Spatial_Clipped_427",6,"Case","Object","Girl pushes car","No","OV","OV","Unclassified","Spatial.Present","0","1","0","Unclassified",1
"914",60,"Spatial_Clipped_427",8,"Case","Person","Fireman pushes boy","No","(SO)V","(SO)V","VerbLateral","Spatial.Present","0","0","0","NonAdjacent",1
"915",60,"Spatial_Clipped_428",11,"Case","Object","Girl rubs heart","No","O(SV)","O(SV)","Unclassified","Spatial.Present","0","0","0","Unclassified",1
"916",60,"Spatial_Clipped_428",12,"Case","Person","Boy lifts girl","No","(SO)V","(SO)V","VerbLateral","Spatial.Present","0","0","0","NonAdjacent",1
"917",60,"Spatial_Clipped_428",9,"Case","Object","Old lady elbows ball","No","OVOSV","OSV","VerbLateral","Spatial.Present","0","1","0","Adjacent",1
"918",60,"Spatial_Clipped_429",13,"Case","Object","Fireman throws star","No","OSV","OSV","VerbLateral","Spatial.Present","0","0","0","Adjacent",1
"919",60,"Spatial_Clipped_429",15,"Case","Person","Girl elbows old lady","No","(SO)V","(SO)V","VerbLateral","Spatial.Present","0","0","0","NonAdjacent",1
"920",60,"Spatial_Clipped_430",17,"Case","Person","Fireman kicks girl","No","(SO)V","(SO)V","VerbLateral","Spatial.Present","0","0","0","NonAdjacent",1
"921",60,"Spatial_Clipped_430",18,"Case","Object","Old lady kisses star","No","OSV","OSV","VerbLateral","Spatial.Present","0","0","0","Adjacent",1
"922",60,"Spatial_Clipped_430",19,"Case","Person","Old lady rubs fireman","No","(SO)V","(SO)V","VerbLateral","Spatial.Present","0","0","0","NonAdjacent",1
"923",60,"Spatial_Clipped_430",20,"Case","Person","Girl throws old lady","No","(SO)V","(SO)V","VerbLateral","Spatial.Present","0","0","0","NonAdjacent",1
"924",60,"Spatial_Clipped_431",24,"Case","Object","Boy pokes heart","No","OSV","OSV","VerbLateral","Spatial.Present","0","0","0","Adjacent",1
"925",60,"Spatial_Clipped_432",25,"Case","Object","Fireman lifts car","No","OSV","OSV","VerbLateral","Spatial.Present","0","0","0","Adjacent",1
"926",60,"Spatial_Clipped_432",26,"Case","Person","Old lady pokes fireman","No","(SO)V","(SO)V","VerbLateral","Spatial.Present","0","0","0","NonAdjacent",1
"927",60,"Spatial_Clipped_432",28,"Case","Person","Girl kisses boy","No","OSV","OSV","VerbLateral","Spatial.Present","0","0","0","Adjacent",1
"928",61,"Spatial_Clipped_433",5,"Free","Person","Girl kisses boy","No","(SO)V","(SO)V","VerbLateral","Spatial.Present","0","0","0","NonAdjacent",1
"929",61,"Spatial_Clipped_433",7,"Free","Person","Old lady pokes fireman","No","(SO)V","(SO)V","VerbLateral","Spatial.Present","0","0","0","NonAdjacent",1
"930",61,"Spatial_Clipped_433",8,"Free","Object","Fireman lifts car","No","(SO)V","(SO)V","VerbLateral","Spatial.Present","0","0","0","NonAdjacent",1
"931",61,"Spatial_Clipped_434",9,"Free","Object","Boy pokes heart","No","SVO","SVO","VerbMedial","Spatial.Present","0","0","0","Adjacent",1
"932",61,"Spatial_Clipped_435",13,"Free","Person","Girl throws old lady","No","SOV","SOV","VerbLateral","Spatial.Present","0","0","0","NonAdjacent",1
"933",61,"Spatial_Clipped_435",14,"Free","Person","Old lady rubs fireman","No","SOV","SOV","VerbLateral","Spatial.Present","0","0","0","NonAdjacent",1
"934",61,"Spatial_Clipped_435",15,"Free","Object","Old lady kisses star","No","(SO)V","(SO)V","VerbLateral","Spatial.Present","0","0","0","NonAdjacent",1
"935",61,"Spatial_Clipped_435",16,"Free","Person","Fireman kicks girl","No","(SO)V","(SO)V","VerbLateral","Spatial.Present","0","0","0","NonAdjacent",1
"936",61,"Spatial_Clipped_436",18,"Free","Person","Girl elbows old lady","No","(SO)V","(SO)V","VerbLateral","Spatial.Present","0","0","0","NonAdjacent",1
"937",61,"Spatial_Clipped_436",20,"Free","Object","Fireman throws star","No","SOV","SOV","VerbLateral","Spatial.Present","0","0","0","NonAdjacent",1
"938",61,"Spatial_Clipped_437",21,"Free","Person","Boy lifts girl","No","(SO)V","(SO)V","VerbLateral","Spatial.Present","0","0","0","NonAdjacent",1
"939",61,"Spatial_Clipped_437",22,"Free","Object","Girl rubs heart","No","OSV","OSV","VerbLateral","Spatial.Present","0","0","0","Adjacent",1
"940",61,"Spatial_Clipped_437",24,"Free","Object","Old lady elbows ball","No","(SO)V","(SO)V","VerbLateral","Spatial.Present","0","0","0","NonAdjacent",1
"941",61,"Spatial_Clipped_438",25,"Free","Person","Fireman pushes boy","No","(SO)V","(SO)V","VerbLateral","Spatial.Present","0","0","0","NonAdjacent",1
"942",61,"Spatial_Clipped_438",27,"Free","Object","Girl pushes car","No","OSV","OSV","VerbLateral","Spatial.Present","0","0","0","Adjacent",1
"943",61,"Spatial_Clipped_438",28,"Free","Object","Boy kicks ball","No","OSV","OSV","VerbLateral","Spatial.Present","0","0","0","Adjacent",1
"944",61,"Spatial_Clipped_439",5,"Case","Person","Girl kisses boy","No","(SO)V","(SO)V","VerbLateral","Spatial.Present","0","0","0","NonAdjacent",1
"945",61,"Spatial_Clipped_439",7,"Case","Person","Old lady pokes fireman","No","(SO)V","(SO)V","VerbLateral","Spatial.Present","0","0","0","NonAdjacent",1
"946",61,"Spatial_Clipped_439",8,"Case","Object","Fireman lifts car","No","OSV","OSV","VerbLateral","Spatial.Present","0","0","0","Adjacent",1
"947",61,"Spatial_Clipped_440",9,"Case","Object","Boy pokes heart","No","OSV","OSV","VerbLateral","Spatial.Present","0","0","0","Adjacent",1
"948",61,"Spatial_Clipped_441",13,"Case","Person","Girl throws old lady","No","(SO)V","(SO)V","VerbLateral","Spatial.Present","0","0","0","NonAdjacent",1
"949",61,"Spatial_Clipped_441",14,"Case","Person","Old lady rubs fireman","No","OSV","OSV","VerbLateral","Spatial.Present","0","0","0","Adjacent",1
"950",61,"Spatial_Clipped_441",15,"Case","Object","Old lady kisses star","No","OSV","OSV","VerbLateral","Spatial.Present","0","0","0","Adjacent",1
"951",61,"Spatial_Clipped_441",16,"Case","Person","Fireman kicks girl","No","(SO)V","(SO)V","VerbLateral","Spatial.Present","0","0","0","NonAdjacent",1
"952",61,"Spatial_Clipped_442",18,"Case","Person","Girl elbows old lady","No","(SO)V","(SO)V","VerbLateral","Spatial.Present","0","0","0","NonAdjacent",1
"953",61,"Spatial_Clipped_442",20,"Case","Object","Fireman throws star","No","SOV","SOV","VerbLateral","Spatial.Present","0","0","0","NonAdjacent",1
"954",61,"Spatial_Clipped_443",21,"Case","Person","Boy lifts girl","No","(SO)V","(SO)V","VerbLateral","Spatial.Present","0","0","0","NonAdjacent",1
"955",61,"Spatial_Clipped_443",22,"Case","Object","Girl rubs heart","No","OSV","OSV","VerbLateral","Spatial.Present","0","0","0","Adjacent",1
"956",61,"Spatial_Clipped_443",24,"Case","Object","Old lady elbows ball","No","OSV","OSV","VerbLateral","Spatial.Present","0","0","0","Adjacent",1
"957",61,"Spatial_Clipped_444",25,"Case","Person","Fireman pushes boy","No","(SO)V","(SO)V","VerbLateral","Spatial.Present","0","0","0","NonAdjacent",1
"958",61,"Spatial_Clipped_444",27,"Case","Object","Girl pushes car","No","OSV","OSV","VerbLateral","Spatial.Present","0","0","0","Adjacent",1
"959",61,"Spatial_Clipped_444",28,"Case","Object","Boy kicks ball","No","OSV","OSV","VerbLateral","Spatial.Present","0","0","0","Adjacent",1
"960",62,"Spatial_Clipped_445 ",5,"Free","Object","Boy kicks ball ","No ","SV","SV","Unclassified","Spatial.Absent","1","1","0","Unclassified",1
"961",62,"Spatial_Clipped_445 ",6,"Free","Object","Girl pushes car ","No ","SV","SV","Unclassified","Spatial.Absent","1","1","0","Unclassified",1
"962",62,"Spatial_Clipped_445 ",8,"Free","Person","Fireman pushes boy ","No ","SOSV","OSV","VerbLateral","Spatial.Present","1","1","1","Adjacent",1
"963",62,"Spatial_Clipped_446 ",11,"Free","Object","Girl rubs heart ","No ","SOV","SOV","VerbLateral","Spatial.Present","1","1","0","NonAdjacent",1
"964",62,"Spatial_Clipped_446 ",12,"Free","Person","Boy lifts girl ","No ","SOV","SOV","VerbLateral","Spatial.Present","1","1","1","NonAdjacent",1
"965",62,"Spatial_Clipped_446 ",9,"Free","Object","Old lady elbows ball ","No ","SOV","SOV","VerbLateral","Spatial.Present","1","1","0","NonAdjacent",1
"966",62,"Spatial_Clipped_447 ",13,"Free","Object","Fireman throws star ","No ","SOV","SOV","VerbLateral","Spatial.Present","1","1","0","NonAdjacent",1
"967",62,"Spatial_Clipped_447 ",15,"Free","Person","Girl elbows old lady ","No ","OSVO","SVO","VerbMedial","Spatial.Present","1","1","1","Adjacent",1
"968",62,"Spatial_Clipped_448 ",17,"Free","Person","Fireman kicks girl ","No ","SOV","SOV","VerbLateral","Spatial.Present","1","1","1","NonAdjacent",1
"969",62,"Spatial_Clipped_448 ",18,"Free","Object","Old lady kisses star ","No ","SOV","SOV","VerbLateral","Spatial.Present","1","1","0","NonAdjacent",1
"970",62,"Spatial_Clipped_448 ",19,"Free","Person","Old lady rubs fireman ","No ","SOV","SOV","VerbLateral","Spatial.Present","1","1","1","NonAdjacent",1
"971",62,"Spatial_Clipped_448 ",20,"Free","Person","Girl throws old lady ","No ","SOV","SOV","VerbLateral","Spatial.Present","1","1","1","NonAdjacent",1
"972",62,"Spatial_Clipped_449 ",24,"Free","Object","Boy pokes heart ","No ","OSV","OSV","VerbLateral","Spatial.Present","1","1","0","Adjacent",1
"973",62,"Spatial_Clipped_450 ",25,"Free","Object","Fireman lifts car ","No ","SOV","SOV","VerbLateral","Spatial.Present","1","1","0","NonAdjacent",1
"974",62,"Spatial_Clipped_450 ",26,"Free","Person","Old lady pokes fireman ","No ","SOSV","OSV","VerbLateral","Spatial.Present","1","1","1","Adjacent",1
"975",62,"Spatial_Clipped_450 ",28,"Free","Person","Girl kisses boy ","No ","SOSV","OSV","VerbLateral","Spatial.Present","1","1","1","Adjacent",1
"976",62,"Spatial_Clipped_451 ",5,"Case","Object","Boy kicks ball ","No ","SOV","SOV","VerbLateral","Spatial.Present","1","1","0","NonAdjacent",1
"977",62,"Spatial_Clipped_451 ",6,"Case","Object","Girl pushes car ","No ","SOSV","OSV","VerbLateral","Spatial.Present","1","1","0","Adjacent",1
"978",62,"Spatial_Clipped_451 ",8,"Case","Person","Fireman pushes boy ","No ","SOSV","OSV","VerbLateral","Spatial.Present","1","1","1","Adjacent",1
"979",62,"Spatial_Clipped_452 ",11,"Case","Object","Girl rubs heart ","No ","SOV","SOV","VerbLateral","Spatial.Present","1","1","0","NonAdjacent",1
"980",62,"Spatial_Clipped_452 ",12,"Case","Person","Boy lifts girl ","No ","SOV","SOV","VerbLateral","Spatial.Present","1","1","1","NonAdjacent",1
"981",62,"Spatial_Clipped_452 ",9,"Case","Object","Old lady elbows ball ","No ","SOV","SOV","VerbLateral","Spatial.Present","1","1","0","NonAdjacent",1
"982",62,"Spatial_Clipped_453 ",13,"Case","Object","Fireman throws star ","No ","SOV","SOV","VerbLateral","Spatial.Absent","1","1","0","NonAdjacent",1
"983",62,"Spatial_Clipped_453 ",15,"Case","Person","Girl elbows old lady ","No ","OSV","OSV","VerbLateral","Spatial.Present","1","1","1","Adjacent",1
"984",62,"Spatial_Clipped_454 ",17,"Case","Person","Fireman kicks girl ","No ","SOV","SOV","VerbLateral","Spatial.Present","1","1","1","NonAdjacent",1
"985",62,"Spatial_Clipped_454 ",18,"Case","Object","Old lady kisses star ","No ","SOV","SOV","VerbLateral","Spatial.Present","1","1","0","NonAdjacent",1
"986",62,"Spatial_Clipped_454 ",19,"Case","Person","Old lady rubs fireman ","No ","SOV","SOV","VerbLateral","Spatial.Present","1","1","1","NonAdjacent",1
"987",62,"Spatial_Clipped_454 ",20,"Case","Person","Girl throws old lady ","No ","SOV","SOV","VerbLateral","Spatial.Present","1","1","1","NonAdjacent",1
"988",62,"Spatial_Clipped_455 ",24,"Case","Object","Boy pokes heart ","No ","SOVO","OVO","Unclassified","Spatial.Present","1","1","0","Unclassified",1
"989",62,"Spatial_Clipped_456 ",25,"Case","Object","Fireman lifts car ","No ","SOV","SOV","VerbLateral","Spatial.Present","1","1","0","NonAdjacent",1
"990",62,"Spatial_Clipped_456 ",26,"Case","Person","Old lady pokes fireman ","No ","SOV","SOV","VerbLateral","Spatial.Present","1","1","1","NonAdjacent",1
"991",62,"Spatial_Clipped_456 ",28,"Case","Person","Girl kisses boy ","No ","SOV","SOV","VerbLateral","Spatial.Present","1","1","1","NonAdjacent",1
"992",63,"Spatial_Clipped_457",5,"Free","Person","Girl kisses boy","No ","SVO","SVO","VerbMedial","Spatial.Absent","1","1","1","Adjacent",1
"993",63,"Spatial_Clipped_457",7,"Free","Person","Old lady pokes fireman","No ","SVO","SVO","VerbMedial","Spatial.Absent","1","1","1","Adjacent",1
"994",63,"Spatial_Clipped_457",8,"Free","Object","Fireman lifts car","No ","SVO","SVO","VerbMedial","Spatial.Absent","1","1","0","Adjacent",1
"995",63,"Spatial_Clipped_458",9,"Free","Object","Boy pokes heart","No ","OSV","OSV","VerbLateral","Spatial.Absent","1","1","0","Adjacent",1
"996",63,"Spatial_Clipped_459",13,"Free","Person","Girl throws old lady","No","SVO","SVO","VerbMedial","Spatial.Absent","1","1","1","Adjacent",1
"997",63,"Spatial_Clipped_459",14,"Free","Person","Old lady rubs fireman","No","SVO","SVO","VerbMedial","Spatial.Absent","1","1","1","Adjacent",1
"998",63,"Spatial_Clipped_459",15,"Free","Object","Old lady kisses star","No","SVO","SVO","VerbMedial","Spatial.Absent","1","1","0","Adjacent",1
"999",63,"Spatial_Clipped_459",16,"Free","Person","Fireman kicks girl","No","SVO","SVO","VerbMedial","Spatial.Absent","1","0","1","Adjacent",1
"1000",63,"Spatial_Clipped_460",18,"Free","Person","Girl elbows old lady","No","SVO","SVO","VerbMedial","Spatial.Absent","1","1","1","Adjacent",1
"1001",63,"Spatial_Clipped_460",20,"Free","Object","Fireman throws star","No","SOV","SOV","VerbLateral","Spatial.Absent","1","1","0","NonAdjacent",1
"1002",63,"Spatial_Clipped_461",21,"Free","Person","Boy lifts girl","No","SVO","SVO","VerbMedial","Spatial.Absent","1","1","1","Adjacent",1
"1003",63,"Spatial_Clipped_461",22,"Free","Object","Girl rubs heart","No","OSV","OSV","VerbLateral","Spatial.Absent","1","1","0","Adjacent",1
"1004",63,"Spatial_Clipped_461",24,"Free","Object","Old lady elbows ball","No","SOV","SOV","VerbLateral","Spatial.Absent","1","1","0","NonAdjacent",1
"1005",63,"Spatial_Clipped_462",25,"Free","Person","Fireman pushes boy","No","SVO","SVO","VerbMedial","Spatial.Present","1","1","1","Adjacent",1
"1006",63,"Spatial_Clipped_462",27,"Free","Object","Girl pushes car","No","SOV","SOV","VerbLateral","Spatial.Absent","1","1","0","NonAdjacent",1
"1007",63,"Spatial_Clipped_462",28,"Free","Object","Boy kicks ball","No","SVO","SVO","VerbMedial","Spatial.Present","1","0","0","Adjacent",1
"1008",63,"Spatial_Clipped_463",5,"Case","Person","Girl kisses boy","No","SVO","SVO","VerbMedial","Spatial.Present","1","1","1","Adjacent",1
"1009",63,"Spatial_Clipped_463",7,"Case","Person","Old lady pokes fireman","No","SVO","SVO","VerbMedial","Spatial.Present","1","1","1","Adjacent",1
"1010",63,"Spatial_Clipped_463",8,"Case","Object","Fireman lifts car","No","SVO","SVO","VerbMedial","Spatial.Present","1","1","0","Adjacent",1
"1011",63,"Spatial_Clipped_464",9,"Case","Object","Boy pokes heart","No","SVO","SVO","VerbMedial","Spatial.Present","1","1","0","Adjacent",1
"1012",63,"Spatial_Clipped_465",13,"Case","Person","Girl throws old lady","No","SVO","SVO","VerbMedial","Spatial.Present","1","1","1","Adjacent",1
"1013",63,"Spatial_Clipped_465",14,"Case","Person","Old lady rubs fireman","No","SVO","SVO","VerbMedial","Spatial.Present","1","1","1","Adjacent",1
"1014",63,"Spatial_Clipped_465",15,"Case","Object","Old lady kisses star","No","SVO","SVO","VerbMedial","Spatial.Present","1","1","0","Adjacent",1
"1015",63,"Spatial_Clipped_465",16,"Case","Person","Fireman kicks girl","No","SVO","SVO","VerbMedial","Spatial.Present","1","0","1","Adjacent",1
"1016",63,"Spatial_Clipped_466",18,"Case","Person","Girl elbows old lady","No","SVO","SVO","VerbMedial","Spatial.Present","1","1","1","Adjacent",1
"1017",63,"Spatial_Clipped_466",20,"Case","Object","Fireman throws star","No","SVO","SVO","VerbMedial","Spatial.Present","1","1","0","Adjacent",1
"1018",63,"Spatial_Clipped_467",21,"Case","Person","Boy lifts girl","No","SVO","SVO","VerbMedial","Spatial.Present","1","1","1","Adjacent",1
"1019",63,"Spatial_Clipped_467",22,"Case","Object","Girl rubs heart","No","SVO","SVO","VerbMedial","Spatial.Present","1","1","0","Adjacent",1
"1020",63,"Spatial_Clipped_467",24,"Case","Object","Old lady elbows ball","No","SVO","SVO","VerbMedial","Spatial.Present","1","1","0","Adjacent",1
"1021",63,"Spatial_Clipped_468",25,"Case","Person","Fireman pushes boy","No","SVO","SVO","VerbMedial","Spatial.Present","1","1","1","Adjacent",1
"1022",63,"Spatial_Clipped_468",27,"Case","Object","Girl pushes car","No","SVO","SVO","VerbMedial","Spatial.Present","1","1","0","Adjacent",1
"1023",63,"Spatial_Clipped_468",28,"Case","Object","Boy kicks ball","No","SVO","SVO","VerbMedial","Spatial.Present","1","0","0","Adjacent",1
"1024",64,"Spatial_Clipped_469",5,"Free","Object","Boy kicks ball","NO","SOV","SOV","VerbLateral","Spatial.Absent","0","0","0","NonAdjacent",1
"1025",64,"Spatial_Clipped_469",6,"Free","Object","Girl pushes car","NO","SOVO","OVO","Unclassified","Spatial.Present","0","0","0","Unclassified",1
"1026",64,"Spatial_Clipped_469",8,"Free","Person","Fireman pushes boy","NO","SOV","SOV","VerbLateral","Spatial.Absent","0","0","0","NonAdjacent",1
"1027",64,"Spatial_Clipped_470",11,"Free","Object","Girl rubs heart","NO","SOV","SOV","VerbLateral","Spatial.Absent","0","0","0","NonAdjacent",1
"1028",64,"Spatial_Clipped_470",12,"Free","Person","Boy lifts girl","NO","SOV","SOV","VerbLateral","Spatial.Absent","0","0","0","NonAdjacent",1
"1029",64,"Spatial_Clipped_470",9,"Free","Object","Old lady elbows ball","NO","SOV","SOV","VerbLateral","Spatial.Absent","0","0","0","NonAdjacent",1
"1030",64,"Spatial_Clipped_471",13,"Free","Object","Fireman throws star","NO","SOV","SOV","VerbLateral","Spatial.Absent","0","0","0","NonAdjacent",1
"1031",64,"Spatial_Clipped_471",15,"Free","Person","Girl elbows old lady","NO","SOV","SOV","VerbLateral","Spatial.Absent","0","0","0","NonAdjacent",1
"1032",64,"Spatial_Clipped_472",17,"Free","Person","Fireman kicks girl","NO","SVO","SVO","VerbMedial","Spatial.Absent","0","0","0","Adjacent",1
"1033",64,"Spatial_Clipped_472",18,"Free","Object","Old lady kisses star","NO","SOV","SOV","VerbLateral","Spatial.Present","0","0","0","NonAdjacent",1
"1034",64,"Spatial_Clipped_472",19,"Free","Person","Old lady rubs fireman","NO","SOV","SOV","VerbLateral","Spatial.Absent","0","0","0","NonAdjacent",1
"1035",64,"Spatial_Clipped_472",20,"Free","Person","Girl throws old lady","NO","SOV","SOV","VerbLateral","Spatial.Absent","0","0","0","NonAdjacent",1
"1036",64,"Spatial_Clipped_473",24,"Free","Object","Boy pokes heart","NO","SOV","SOV","VerbLateral","Spatial.Absent","0","0","0","NonAdjacent",1
"1037",64,"Spatial_Clipped_474",25,"Free","Object","Fireman lifts car","NO","SOV","SOV","VerbLateral","Spatial.Present","0","0","0","NonAdjacent",1
"1038",64,"Spatial_Clipped_474",26,"Free","Person","Old lady pokes fireman","NO","SVOVO","OVO","Unclassified","Spatial.Present","0","0","0","Unclassified",1
"1039",64,"Spatial_Clipped_474",28,"Free","Person","Girl kisses boy","NO","SOV","SOV","VerbLateral","Spatial.Absent","0","0","0","NonAdjacent",1
"1040",64,"Spatial_Clipped_475",5,"Case","Object","Boy kicks ball","NO","SOV","SOV","VerbLateral","Spatial.Present","0","0","0","NonAdjacent",1
"1041",64,"Spatial_Clipped_475",6,"Case","Object","Girl pushes car","NO","SOV","SOV","VerbLateral","Spatial.Present","0","0","0","NonAdjacent",1
"1042",64,"Spatial_Clipped_475",8,"Case","Person","Fireman pushes boy","NO","SOV","SOV","VerbLateral","Spatial.Present","0","0","0","NonAdjacent",1
"1043",64,"Spatial_Clipped_476",11,"Case","Object","Girl rubs heart","NO","SOSV","OSV","VerbLateral","Spatial.Present","0","0","0","Adjacent",1
"1044",64,"Spatial_Clipped_476",12,"Case","Person","Boy lifts girl","NO","SOV","SOV","VerbLateral","Spatial.Present","0","0","0","NonAdjacent",1
"1045",64,"Spatial_Clipped_476",9,"Case","Object","Old lady elbows ball","NO","OSV","OSV","VerbLateral","Spatial.Present","0","0","0","Adjacent",1
"1046",64,"Spatial_Clipped_477",13,"Case","Object","Fireman throws star","NO","SO","SO","Unclassified","Spatial.Present","0","0","0","Unclassified",1
"1047",64,"Spatial_Clipped_477",15,"Case","Person","Girl elbows old lady","NO","SOV","SOV","VerbLateral","Spatial.Present","0","0","0","NonAdjacent",1
"1048",64,"Spatial_Clipped_478",17,"Case","Person","Fireman kicks girl","NO","SOV","SOV","VerbLateral","Spatial.Present","0","0","0","NonAdjacent",1
"1049",64,"Spatial_Clipped_478",18,"Case","Object","Old lady kisses star","NO","SOV","SOV","VerbLateral","Spatial.Present","0","0","0","NonAdjacent",1
"1050",64,"Spatial_Clipped_478",19,"Case","Person","Old lady rubs fireman","NO","SOV","SOV","VerbLateral","Spatial.Present","0","0","0","NonAdjacent",1
"1051",64,"Spatial_Clipped_478",20,"Case","Person","Girl throws old lady","NO","SOV","SOV","VerbLateral","Spatial.Present","0","0","0","NonAdjacent",1
"1052",64,"Spatial_Clipped_479",24,"Case","Object","Boy pokes heart","NO","OSV","OSV","VerbLateral","Spatial.Present","0","0","0","Adjacent",1
"1053",64,"Spatial_Clipped_480",25,"Case","Object","Fireman lifts car","NO","OSV","OSV","VerbLateral","Spatial.Present","0","0","0","Adjacent",1
"1054",64,"Spatial_Clipped_480",26,"Case","Person","Old lady pokes fireman","NO","OSV","OSV","VerbLateral","Spatial.Present","0","0","0","Adjacent",1
"1055",64,"Spatial_Clipped_480",28,"Case","Person","Girl kisses boy","NO","SOV","SOV","VerbLateral","Spatial.Present","0","0","0","NonAdjacent",1
"1056",65,"Spatial_Clipped_481",5,"Free","Object","Boy kicks ball","NO","V","V","Unclassified","Spatial.Absent","0","1","0","Unclassified",1
"1057",65,"Spatial_Clipped_481",6,"Free","Object","Girl pushes car","NO","V","V","Unclassified","Spatial.Absent","0","1","0","Unclassified",1
"1058",65,"Spatial_Clipped_481",8,"Free","Person","Fireman pushes boy","NO","SVO","SVO","VerbMedial","Spatial.Absent","1","1","0","Adjacent",1
"1059",65,"Spatial_Clipped_482",11,"Free","Object","Girl rubs heart","NO","OSV","OSV","VerbLateral","Spatial.Absent","0","1","0","Adjacent",1
"1060",65,"Spatial_Clipped_482",12,"Free","Person","Boy lifts girl","NO","SV","SV","Unclassified","Spatial.Absent","1","1","0","Unclassified",1
"1061",65,"Spatial_Clipped_482",9,"Free","Object","Old lady elbows ball","NO","OSV","OSV","VerbLateral","Spatial.Absent","1","1","0","Adjacent",1
"1062",65,"Spatial_Clipped_483",13,"Free","Object","Fireman throws star","NO","SOV","SOV","VerbLateral","Spatial.Absent","1","1","0","NonAdjacent",1
"1063",65,"Spatial_Clipped_483",15,"Free","Person","Girl elbows old lady","NO","SOV","SOV","VerbLateral","Spatial.Absent","0","1","1","NonAdjacent",1
"1064",65,"Spatial_Clipped_484",17,"Free","Person","Fireman kicks girl","NO","SVO","SVO","VerbMedial","Spatial.Absent","1","1","0","Adjacent",1
"1065",65,"Spatial_Clipped_484",18,"Free","Object","Old lady kisses star","NO","OSV","OSV","VerbLateral","Spatial.Absent","1","1","0","Adjacent",1
"1066",65,"Spatial_Clipped_484",19,"Free","Person","Old lady rubs fireman","NO","SVO","SVO","VerbMedial","Spatial.Absent","1","1","1","Adjacent",1
"1067",65,"Spatial_Clipped_484",20,"Free","Person","Girl throws old lady","NO","SVO","SVO","VerbMedial","Spatial.Absent","1","1","1","Adjacent",1
"1068",65,"Spatial_Clipped_485",24,"Free","Object","Boy pokes heart","NO","SOV","SOV","VerbLateral","Spatial.Present","1","1","0","NonAdjacent",1
"1069",65,"Spatial_Clipped_486",25,"Free","Object","Fireman lifts car","NO","OSV","OSV","VerbLateral","Spatial.Absent","1","1","0","Adjacent",1
"1070",65,"Spatial_Clipped_486",26,"Free","Person","Old lady pokes fireman","NO","SVO","SVO","VerbMedial","Spatial.Absent","1","1","1","Adjacent",1
"1071",65,"Spatial_Clipped_486",28,"Free","Person","Girl kisses boy","NO","SVO","SVO","VerbMedial","Spatial.Absent","0","1","1","Adjacent",1
"1072",65,"Spatial_Clipped_487",5,"Case","Object","Boy kicks ball","NO","SOSV","OSV","VerbLateral","Spatial.Present","0","0","0","Adjacent",1
"1073",65,"Spatial_Clipped_487",6,"Case","Object","Girl pushes car","NO","SOV","SOV","VerbLateral","Spatial.Present","0","1","0","NonAdjacent",1
"1074",65,"Spatial_Clipped_487",8,"Case","Person","Fireman pushes boy","NO","SVO","SVO","VerbMedial","Spatial.Present","1","1","1","Adjacent",1
"1075",65,"Spatial_Clipped_488",11,"Case","Object","Girl rubs heart","NO","SOV","SOV","VerbLateral","Spatial.Present","0","1","0","NonAdjacent",1
"1076",65,"Spatial_Clipped_488",12,"Case","Person","Boy lifts girl","NO","SOV","SOV","VerbLateral","Spatial.Present","0","1","0","NonAdjacent",1
